scan_stamp,callback_now,tf_stamp,dt_scan_tf,dt_scan_now,pending_age,d,sonar_tx,sonar_ty,sonar_tz,sonar_qx,sonar_qy,sonar_qz,sonar_qw,wx,wy,wz,j_xm540_joint_z,j_xm540_joint,j_joint_boat_x,j_joint_boat_y,js_stamp
1777061612.5650873,1777061612.5912623,1777061612.5650873,0.0,0.02617502212524414,0.022336444999382365,35.70182418823242,-14.921990082849442,14.88724315225142,-0.1936394114521263,0.8987900309125726,-0.4378060189084349,-0.02015055408471947,-0.009814545827624817,7.064610256068525,-13.195663001269756,-1.7936512478685744,0.9065585732460022,1.525962233543396,-15.00006103515625,14.99993896484375,1777061612.5650873
1777061612.6315913,1777061612.640748,1777061612.6315913,0.0,0.00915670394897461,0.0056731220029178075,18.709951400756836,-14.922346076394975,14.887455491986339,-0.19937288719223337,0.8979302271675512,-0.4379954480540378,-0.03898377521099823,-0.01901472831967295,-3.4478976232996885,0.1983442586555153,-1.820892326106292,0.9076532125473022,1.4840182065963745,-15.00006103515625,14.99993896484375,1777061612.6315913
1777061612.6834948,1777061612.7409365,1777061612.6834948,0.0,0.05744171142578125,0.047689647999504814,16.02044105529785,-14.922653196920617,14.887846956808675,-0.2041288862047085,0.8971114401946731,-0.437600309716627,-0.05464874416407329,-0.026656098158602648,-5.133539437288508,2.35603246795592,-2.1487134238976315,0.9076608419418335,1.4491117000579834,-15.00006103515625,14.99993896484375,1777061612.6834948
1777061612.743488,1777061612.7908792,1777061612.743488,0.0,0.04739117622375488,0.0435928109982342,12.140170097351074,-14.923155937498503,14.888489282782203,-0.20980885979846145,0.8957689582247018,-0.43694865462561683,-0.07342438401611281,-0.03581489262513814,-7.5495873070412065,5.448891410814344,-2.186727588551159,0.9076665639877319,1.4072237014770508,-15.00006103515625,14.99993896484375,1777061612.743488
1777061612.8153985,1777061612.8411512,1777061612.8153985,0.0,0.025752782821655273,0.021895018999202875,10.124554634094238,-14.923686963821535,14.889167005848345,-0.21451267399850305,0.8943490193317307,-0.43626131546423136,-0.08904628282805115,-0.04343565084463157,-8.81358255040234,7.066893645155012,-2.2108267941864743,0.907676100730896,1.3723171949386597,-15.00006103515625,14.99993896484375,1777061612.8153985
1777061612.8699696,1777061612.9306438,1777061612.8699696,0.0,0.060674190521240234,0.053739826998935314,8.352386474609375,-14.92445644876924,14.890150862912874,-0.22011331692873293,0.892286785110047,-0.4352585419608803,-0.10775642568527881,-0.05256279569808401,-9.930755772190206,8.497042716490895,-2.2084497075137537,0.9076818227767944,1.3304293155670166,-15.00006103515625,14.99993896484375,1777061612.8699696
1777061612.9265313,1777061612.9410293,1777061612.9265313,0.0,0.014497995376586914,0.008664925997436512,7.340601444244385,-14.925207615059596,14.891111293354502,-0.22473723555481503,0.89026903159044,-0.4342774485598563,-0.12331241151158027,-0.060151460751675406,-10.576677207316807,9.32390605146993,-2.219966207605895,0.9076837301254272,1.3304293155670166,-15.00006103515625,14.99993896484375,1777061612.8896358
1777061612.980337,1777061612.9912503,1777061612.980337,0.0,0.010913372039794922,0.006516279001516523,6.451625823974609,-14.926239510206674,14.892430747806815,-0.23022555095454608,0.8874896707172374,-0.43292587348306816,-0.14192948075494718,-0.06923362573029912,-11.152926010616524,10.06157012650948,-2.2422808841860933,0.9076951742172241,1.2536348104476929,-15.00006103515625,14.99993896484375,1777061612.980337
1777061613.0344896,1777061613.0407562,1777061613.0344896,0.0,0.006266593933105469,0.0011336280003888533,5.830760955810547,-14.927206803631305,14.893667935958948,-0.23474230221167885,0.8848762525868503,-0.43165417348994517,-0.15739649298757974,-0.07677913851936523,-11.558181246058155,10.580353652483211,-2.2454038869115593,0.9077008962631226,1.2187281847000122,-15.00006103515625,14.99993896484375,1777061613.0344896
1777061613.093087,1777061613.1408062,1777061613.093087,0.0,0.04771924018859863,0.04150127200045972,5.173552513122559,-14.92849440744971,14.895315636157347,-0.2400859392161769,0.8813851030836845,-0.42995324572124577,-0.1758932497094534,-0.08580251314837395,-11.987828832194143,11.13039417264633,-2.2259101897825877,0.9077047109603882,1.1768403053283691,-15.00006103515625,14.99993896484375,1777061613.093087
